seqName	begin	end
NC_036857.1	40573001	40574000
NC_036857.1	40574001	40575000
NC_036857.1	40676001	40677000
NC_036857.1	40944001	40945000
NC_036857.1	41047001	41048000
NC_036857.1	41460001	41461000
NC_036857.1	41506001	41507000
NC_036857.1	41521001	41522000
NC_036857.1	41529001	41530000
NC_036857.1	41556001	41557000
NC_036857.1	41767001	41768000
NC_036857.1	41768001	41769000
NC_036857.1	41837001	41838000
NC_036857.1	4619001	4620000
NC_036857.1	4642001	4643000
NC_036857.1	489001	490000
NC_036857.1	4936001	4937000
NC_036857.1	4983001	4984000
NC_036857.1	5174001	5175000
NC_036857.1	5175001	5176000
NC_036857.1	5176001	5177000
NC_036857.1	5219001	5220000
NC_036857.1	5228001	5229000
NC_036857.1	5778001	5779000
NC_036857.1	5819001	5820000
NC_036857.1	5971001	5972000
NC_036857.1	5972001	5973000
NC_036857.1	5984001	5985000
NC_036857.1	6083001	6084000
NC_036857.1	6264001	6265000
NC_036857.1	6273001	6274000
NC_036857.1	6288001	6289000
NC_036857.1	6432001	6433000
NC_036857.1	6451001	6452000
NC_036857.1	6510001	6511000
NC_036857.1	6559001	6560000
NC_036857.1	6566001	6567000
NC_036857.1	6578001	6579000
NC_036857.1	6611001	6612000
NC_036857.1	6630001	6631000
NC_036857.1	6638001	6639000
NC_036857.1	6734001	6735000
NC_036857.1	6908001	6909000
NC_036857.1	6909001	6910000
NC_036857.1	6918001	6919000
NC_036857.1	7164001	7165000
NC_036857.1	7176001	7177000
NC_036857.1	7269001	7270000
NC_036857.1	7407001	7408000
NC_036857.1	7670001	7671000
NC_036857.1	7683001	7684000
NC_036857.1	7693001	7694000
NC_036857.1	7775001	7776000
NC_036857.1	7874001	7875000
NC_036857.1	7875001	7876000
NC_036857.1	7901001	7902000
NC_036857.1	8066001	8067000
NC_036857.1	8089001	8090000
NC_036857.1	8090001	8091000
NC_036857.1	8226001	8227000
NC_036857.1	8260001	8261000
NC_036857.1	8269001	8270000
NC_036857.1	8403001	8404000
NC_036857.1	8518001	8519000
NC_036857.1	8711001	8712000
NC_036857.1	8930001	8931000
NC_036857.1	8993001	8994000
NC_036857.1	9188001	9189000
NC_036857.1	9214001	9215000
NC_036857.1	9272001	9273000
NC_036857.1	9292001	9293000
NC_036857.1	9402001	9403000
NC_036857.1	9508001	9509000
NC_036857.1	9509001	9510000
NC_036857.1	9828001	9829000
NC_036857.1	9841001	9842000
NC_036858.1	10233001	10234000
NC_036858.1	10234001	10235000
NC_036858.1	10235001	10236000
NC_036858.1	10339001	10340000
NC_036858.1	10384001	10385000
NC_036858.1	10623001	10624000
NC_036858.1	10686001	10687000
NC_036858.1	10730001	10731000
NC_036858.1	10807001	10808000
NC_036858.1	1082001	1083000
NC_036858.1	10826001	10827000
NC_036858.1	1083001	1084000
NC_036858.1	1084001	1085000
NC_036858.1	1086001	1087000
NC_036858.1	10923001	10924000
NC_036858.1	11026001	11027000
NC_036858.1	11054001	11055000
NC_036858.1	11293001	11294000
NC_036858.1	11468001	11469000
NC_036858.1	11469001	11470000
NC_036858.1	11518001	11519000
NC_036858.1	11582001	11583000
NC_036858.1	11784001	11785000
NC_036858.1	11898001	11899000
NC_036858.1	11935001	11936000
NC_036858.1	12112001	12113000
NC_036858.1	12227001	12228000
NC_036858.1	12337001	12338000
NC_036858.1	1273001	1274000
NC_036858.1	12734001	12735000
NC_036858.1	12804001	12805000
NC_036858.1	12845001	12846000
NC_036858.1	12926001	12927000
NC_036858.1	12935001	12936000
NC_036858.1	13034001	13035000
NC_036858.1	13035001	13036000
NC_036858.1	13111001	13112000
NC_036858.1	13133001	13134000
NC_036858.1	1332001	1333000
NC_036858.1	13329001	13330000
NC_036858.1	13364001	13365000
NC_036858.1	13408001	13409000
NC_036858.1	13422001	13423000
NC_036858.1	13466001	13467000
NC_036858.1	13558001	13559000
NC_036858.1	1357001	1358000
NC_036858.1	13649001	13650000
NC_036858.1	13675001	13676000
NC_036858.1	13688001	13689000
NC_036858.1	13819001	13820000
NC_036858.1	13881001	13882000
NC_036858.1	13895001	13896000
NC_036858.1	13917001	13918000
NC_036858.1	14011001	14012000
NC_036858.1	14030001	14031000
NC_036858.1	1408001	1409000
NC_036858.1	14112001	14113000
NC_036858.1	14193001	14194000
NC_036858.1	14194001	14195000
NC_036858.1	14384001	14385000
NC_036858.1	14460001	14461000
NC_036858.1	14563001	14564000
NC_036858.1	14564001	14565000
NC_036858.1	14576001	14577000
NC_036858.1	14577001	14578000
NC_036858.1	14657001	14658000
NC_036858.1	14748001	14749000
NC_036858.1	14752001	14753000
NC_036858.1	14888001	14889000
NC_036858.1	14889001	14890000
NC_036858.1	14931001	14932000
NC_036858.1	15054001	15055000
NC_036858.1	15194001	15195000
NC_036858.1	15280001	15281000
NC_036858.1	15284001	15285000
NC_036858.1	1535001	1536000
NC_036858.1	15618001	15619000
NC_036858.1	15686001	15687000
NC_036858.1	15823001	15824000
NC_036858.1	15870001	15871000
NC_036858.1	1590001	1591000
NC_036858.1	16032001	16033000
NC_036858.1	16033001	16034000
NC_036858.1	16046001	16047000
NC_036858.1	16051001	16052000
NC_036858.1	16083001	16084000
NC_036858.1	1616001	1617000
NC_036858.1	16176001	16177000
NC_036858.1	16325001	16326000
NC_036858.1	16354001	16355000
NC_036858.1	16410001	16411000
NC_036858.1	16549001	16550000
NC_036858.1	16550001	16551000
NC_036858.1	16560001	16561000
NC_036858.1	16707001	16708000
NC_036858.1	16991001	16992000
NC_036858.1	17129001	17130000
NC_036858.1	17165001	17166000
NC_036858.1	17237001	17238000
NC_036858.1	17434001	17435000
NC_036858.1	17467001	17468000
NC_036858.1	17579001	17580000
NC_036858.1	17580001	17581000
NC_036858.1	17925001	17926000
NC_036858.1	17946001	17947000
NC_036858.1	17947001	17948000
NC_036858.1	17948001	17949000
NC_036858.1	18027001	18028000
NC_036858.1	18028001	18029000
NC_036858.1	18285001	18286000
NC_036858.1	18314001	18315000
NC_036858.1	18315001	18316000
NC_036858.1	18452001	18453000
NC_036858.1	18565001	18566000
NC_036858.1	18578001	18579000
NC_036858.1	18605001	18606000
NC_036858.1	18679001	18680000
NC_036858.1	19068001	19069000
NC_036858.1	19134001	19135000
NC_036858.1	19143001	19144000
NC_036858.1	19223001	19224000
NC_036858.1	1947001	1948000
NC_036858.1	19584001	19585000
NC_036858.1	19586001	19587000
NC_036858.1	19703001	19704000
NC_036858.1	19885001	19886000
NC_036858.1	19896001	19897000
NC_036858.1	20141001	20142000
NC_036858.1	20274001	20275000
NC_036858.1	20475001	20476000
NC_036858.1	2048001	2049000
NC_036858.1	20838001	20839000
NC_036858.1	20839001	20840000
NC_036858.1	20929001	20930000
NC_036858.1	20956001	20957000
NC_036858.1	21003001	21004000
NC_036858.1	21004001	21005000
NC_036858.1	21094001	21095000
NC_036858.1	21355001	21356000
NC_036858.1	21384001	21385000
NC_036858.1	21479001	21480000
NC_036858.1	21684001	21685000
NC_036858.1	21792001	21793000
NC_036858.1	21947001	21948000
NC_036858.1	22650001	22651000
NC_036858.1	22651001	22652000
NC_036858.1	22653001	22654000
NC_036858.1	22705001	22706000
NC_036858.1	22791001	22792000
NC_036858.1	22797001	22798000
NC_036858.1	22912001	22913000
NC_036858.1	23125001	23126000
NC_036858.1	23131001	23132000
NC_036858.1	23149001	23150000
NC_036858.1	23184001	23185000
NC_036858.1	23185001	23186000
NC_036858.1	23272001	23273000
NC_036858.1	23374001	23375000
NC_036858.1	23704001	23705000
NC_036858.1	2374001	2375000
NC_036858.1	23754001	23755000
NC_036858.1	23755001	23756000
NC_036858.1	23930001	23931000
NC_036858.1	2400001	2401000
NC_036858.1	24032001	24033000
NC_036858.1	24066001	24067000
NC_036858.1	24067001	24068000
NC_036858.1	24124001	24125000
NC_036858.1	24149001	24150000
NC_036858.1	24187001	24188000
NC_036858.1	24216001	24217000
NC_036858.1	24441001	24442000
NC_036858.1	24442001	24443000
NC_036858.1	24481001	24482000
NC_036858.1	24482001	24483000
NC_036858.1	24569001	24570000
NC_036858.1	24607001	24608000
NC_036858.1	24699001	24700000
NC_036858.1	24713001	24714000
NC_036858.1	2473001	2474000
NC_036858.1	24748001	24749000
NC_036858.1	24901001	24902000
NC_036858.1	24925001	24926000
NC_036858.1	2524001	2525000
NC_036858.1	25395001	25396000
NC_036858.1	25407001	25408000
NC_036858.1	25481001	25482000
NC_036858.1	25694001	25695000
NC_036858.1	25736001	25737000
NC_036858.1	2580001	2581000
NC_036858.1	25915001	25916000
NC_036858.1	25995001	25996000
NC_036858.1	26086001	26087000
NC_036858.1	26091001	26092000
NC_036858.1	26106001	26107000
NC_036858.1	26168001	26169000
NC_036858.1	26207001	26208000
NC_036858.1	26219001	26220000
NC_036858.1	26234001	26235000
NC_036858.1	26235001	26236000
NC_036858.1	26239001	26240000
NC_036858.1	26345001	26346000
NC_036858.1	26383001	26384000
NC_036858.1	2648001	2649000
NC_036858.1	26633001	26634000
NC_036858.1	26782001	26783000
NC_036858.1	27091001	27092000
NC_036858.1	2743001	2744000
NC_036858.1	27441001	27442000
NC_036858.1	27550001	27551000
NC_036858.1	27796001	27797000
NC_036858.1	27797001	27798000
NC_036858.1	27831001	27832000
NC_036858.1	27832001	27833000
NC_036858.1	27920001	27921000
NC_036858.1	27942001	27943000
NC_036858.1	27943001	27944000
NC_036858.1	27987001	27988000
NC_036858.1	28169001	28170000
NC_036858.1	28192001	28193000
NC_036858.1	28205001	28206000
NC_036858.1	28212001	28213000
NC_036858.1	28224001	28225000
NC_036858.1	28226001	28227000
NC_036858.1	28384001	28385000
NC_036858.1	28385001	28386000
NC_036858.1	28559001	28560000
NC_036858.1	28636001	28637000
NC_036858.1	28661001	28662000
NC_036858.1	28704001	28705000
NC_036858.1	28760001	28761000
NC_036858.1	28809001	28810000
NC_036858.1	28810001	28811000
NC_036858.1	28830001	28831000
NC_036858.1	29003001	29004000
NC_036858.1	29162001	29163000
NC_036858.1	29208001	29209000
NC_036858.1	29407001	29408000
NC_036858.1	29408001	29409000
NC_036858.1	30149001	30150000
NC_036858.1	30197001	30198000
NC_036858.1	30482001	30483000
NC_036858.1	30562001	30563000
NC_036858.1	30755001	30756000
NC_036858.1	30897001	30898000
NC_036858.1	31293001	31294000
NC_036858.1	31386001	31387000
NC_036858.1	31395001	31396000
NC_036858.1	31577001	31578000
NC_036858.1	31578001	31579000
NC_036858.1	31642001	31643000
NC_036858.1	31894001	31895000
NC_036858.1	31916001	31917000
NC_036858.1	31939001	31940000
NC_036858.1	32006001	32007000
NC_036858.1	32129001	32130000
NC_036858.1	32315001	32316000
NC_036858.1	32321001	32322000
NC_036858.1	32367001	32368000
NC_036858.1	32485001	32486000
NC_036858.1	32581001	32582000
NC_036858.1	32741001	32742000
NC_036858.1	32753001	32754000
NC_036858.1	32866001	32867000
NC_036858.1	32935001	32936000
NC_036858.1	32988001	32989000
NC_036858.1	33096001	33097000
NC_036858.1	33137001	33138000
NC_036858.1	33149001	33150000
NC_036858.1	33279001	33280000
NC_036858.1	33318001	33319000
NC_036858.1	33337001	33338000
NC_036858.1	33382001	33383000
NC_036858.1	33405001	33406000
NC_036858.1	33434001	33435000
NC_036858.1	33441001	33442000
NC_036858.1	33848001	33849000
NC_036858.1	33865001	33866000
NC_036858.1	33936001	33937000
NC_036858.1	33978001	33979000
NC_036858.1	34198001	34199000
NC_036858.1	34309001	34310000
NC_036858.1	34580001	34581000
NC_036858.1	34630001	34631000
NC_036858.1	34822001	34823000
NC_036858.1	34928001	34929000
NC_036858.1	35363001	35364000
NC_036858.1	35478001	35479000
NC_036858.1	35516001	35517000
NC_036858.1	35813001	35814000
NC_036858.1	35860001	35861000
NC_036858.1	36225001	36226000
NC_036858.1	36227001	36228000
NC_036858.1	36298001	36299000
NC_036858.1	36638001	36639000
NC_036858.1	36681001	36682000
NC_036858.1	36701001	36702000
NC_036858.1	37044001	37045000
NC_036858.1	37150001	37151000
NC_036858.1	37151001	37152000
NC_036858.1	372001	373000
NC_036858.1	373001	374000
NC_036858.1	374001	375000
NC_036858.1	37533001	37534000
NC_036858.1	37544001	37545000
NC_036858.1	37545001	37546000
NC_036858.1	37643001	37644000
NC_036858.1	37702001	37703000
NC_036858.1	37732001	37733000
NC_036858.1	37976001	37977000
NC_036858.1	37977001	37978000
NC_036858.1	37978001	37979000
NC_036858.1	38161001	38162000
NC_036858.1	38537001	38538000
NC_036858.1	38538001	38539000
NC_036858.1	38641001	38642000
NC_036858.1	38788001	38789000
NC_036858.1	38789001	38790000
NC_036858.1	38875001	38876000
NC_036858.1	38965001	38966000
NC_036858.1	38966001	38967000
NC_036858.1	39008001	39009000
NC_036858.1	39073001	39074000
NC_036858.1	39093001	39094000
NC_036858.1	39209001	39210000
NC_036858.1	39346001	39347000
NC_036858.1	39383001	39384000
NC_036858.1	39384001	39385000
NC_036858.1	39408001	39409000
NC_036858.1	39680001	39681000
NC_036858.1	39681001	39682000
NC_036858.1	39778001	39779000
NC_036858.1	39803001	39804000
NC_036858.1	39825001	39826000
NC_036858.1	39872001	39873000
NC_036858.1	40250001	40251000
NC_036858.1	405001	406000
NC_036858.1	40609001	40610000
NC_036858.1	40610001	40611000
NC_036858.1	40686001	40687000
NC_036858.1	4069001	4070000
NC_036858.1	40739001	40740000
NC_036858.1	40962001	40963000
NC_036858.1	41069001	41070000
NC_036858.1	41183001	41184000
NC_036858.1	41347001	41348000
NC_036858.1	41364001	41365000
NC_036858.1	41629001	41630000
NC_036858.1	41719001	41720000
NC_036858.1	41879001	41880000
NC_036858.1	42266001	42267000
NC_036858.1	42355001	42356000
NC_036858.1	42395001	42396000
NC_036858.1	42553001	42554000
NC_036858.1	42656001	42657000
NC_036858.1	42702001	42703000
NC_036858.1	42821001	42822000
NC_036858.1	42908001	42909000
NC_036858.1	42914001	42915000
NC_036858.1	43024001	43025000
NC_036858.1	43221001	43222000
NC_036858.1	4333001	4334000
NC_036858.1	43966001	43967000
NC_036858.1	44017001	44018000
NC_036858.1	44183001	44184000
NC_036858.1	44645001	44646000
NC_036858.1	44648001	44649000
NC_036858.1	44956001	44957000
NC_036858.1	44988001	44989000
NC_036858.1	45129001	45130000
NC_036858.1	45146001	45147000
NC_036858.1	4517001	4518000
NC_036858.1	45211001	45212000
NC_036858.1	45244001	45245000
NC_036858.1	45289001	45290000
NC_036858.1	45416001	45417000
NC_036858.1	45476001	45477000
NC_036858.1	45703001	45704000
NC_036858.1	45821001	45822000
NC_036858.1	4593001	4594000
NC_036858.1	46023001	46024000
NC_036858.1	46043001	46044000
NC_036858.1	46156001	46157000
NC_036858.1	46421001	46422000
NC_036858.1	46587001	46588000
NC_036858.1	46699001	46700000
NC_036858.1	4672001	4673000
NC_036858.1	46780001	46781000
NC_036858.1	46913001	46914000
NC_036858.1	47038001	47039000
NC_036858.1	4706001	4707000
NC_036858.1	47147001	47148000
NC_036858.1	47148001	47149000
NC_036858.1	47150001	47151000
NC_036858.1	47173001	47174000
NC_036858.1	47250001	47251000
NC_036858.1	47384001	47385000
NC_036858.1	47425001	47426000
NC_036858.1	47543001	47544000
NC_036858.1	47556001	47557000
NC_036858.1	4759001	4760000
NC_036858.1	4761001	4762000
NC_036858.1	4762001	4763000
NC_036858.1	47691001	47692000
NC_036858.1	47717001	47718000
NC_036858.1	47859001	47860000
NC_036858.1	47873001	47874000
NC_036858.1	48027001	48028000
NC_036858.1	48047001	48048000
NC_036858.1	48132001	48133000
NC_036858.1	48183001	48184000
NC_036858.1	4819001	4820000
NC_036858.1	4820001	4821000
NC_036858.1	48279001	48280000
NC_036858.1	48376001	48377000
NC_036858.1	48384001	48385000
NC_036858.1	48472001	48473000
NC_036858.1	48556001	48557000
NC_036858.1	48704001	48705000
NC_036858.1	48879001	48880000
NC_036858.1	48928001	48929000
NC_036858.1	48929001	48930000
NC_036858.1	49004001	49005000
NC_036858.1	49044001	49045000
NC_036858.1	49060001	49061000
NC_036858.1	49339001	49340000
NC_036858.1	49476001	49477000
NC_036858.1	49484001	49485000
NC_036858.1	49515001	49516000
NC_036858.1	49647001	49648000
NC_036858.1	49667001	49668000
NC_036858.1	49673001	49674000
NC_036858.1	4971001	4972000
NC_036858.1	49720001	49721000
NC_036858.1	49793001	49794000
NC_036858.1	49794001	49795000
NC_036858.1	4980001	4981000
NC_036858.1	49911001	49912000
NC_036858.1	49915001	49916000
NC_036858.1	49952001	49953000
NC_036858.1	49953001	49954000
NC_036858.1	50084001	50085000
NC_036858.1	50107001	50108000
NC_036858.1	50398001	50399000
NC_036858.1	50420001	50421000
NC_036858.1	5059001	5060000
NC_036858.1	50628001	50629000
NC_036858.1	50851001	50852000
NC_036858.1	50876001	50877000
NC_036858.1	50943001	50944000
NC_036858.1	51885001	51886000
NC_036858.1	51886001	51887000
NC_036858.1	52292001	52293000
NC_036858.1	52370001	52371000
NC_036858.1	52780001	52781000
NC_036858.1	52849001	52850000
NC_036858.1	52926001	52927000
NC_036858.1	53072001	53073000
NC_036858.1	53079001	53080000
NC_036858.1	53124001	53125000
NC_036858.1	53231001	53232000
NC_036858.1	5351001	5352000
NC_036858.1	53659001	53660000
NC_036858.1	53712001	53713000
NC_036858.1	53732001	53733000
NC_036858.1	53848001	53849000
NC_036858.1	54041001	54042000
NC_036858.1	54042001	54043000
NC_036858.1	54118001	54119000
NC_036858.1	54285001	54286000
NC_036858.1	54363001	54364000
NC_036858.1	54376001	54377000
NC_036858.1	54999001	55000000
NC_036858.1	55223001	55224000
NC_036858.1	55704001	55705000
NC_036858.1	5577001	5578000
NC_036858.1	55866001	55867000
NC_036858.1	55939001	55940000
NC_036858.1	55988001	55989000
NC_036858.1	5608001	5609000
NC_036858.1	5609001	5610000
NC_036858.1	56111001	56112000
NC_036858.1	56157001	56158000
NC_036858.1	56158001	56159000
NC_036858.1	56249001	56250000
NC_036858.1	56272001	56273000
NC_036858.1	56478001	56479000
NC_036858.1	56636001	56637000
NC_036858.1	56901001	56902000
NC_036858.1	57054001	57055000
NC_036858.1	57133001	57134000
NC_036858.1	57389001	57390000
NC_036858.1	57417001	57418000
NC_036858.1	57676001	57677000
NC_036858.1	57698001	57699000
NC_036858.1	57703001	57704000
NC_036858.1	57876001	57877000
NC_036858.1	58040001	58041000
NC_036858.1	58352001	58353000
NC_036858.1	58471001	58472000
NC_036858.1	58662001	58663000
NC_036858.1	58675001	58676000
NC_036858.1	58843001	58844000
NC_036858.1	58844001	58845000
NC_036858.1	5893001	5894000
NC_036858.1	59008001	59009000
NC_036858.1	59256001	59257000
NC_036858.1	59278001	59279000
NC_036858.1	59311001	59312000
NC_036858.1	59384001	59385000
NC_036858.1	59385001	59386000
NC_036858.1	59386001	59387000
NC_036858.1	59527001	59528000
NC_036858.1	59581001	59582000
NC_036858.1	59584001	59585000
NC_036858.1	59618001	59619000
NC_036858.1	59760001	59761000
NC_036858.1	59846001	59847000
NC_036858.1	60083001	60084000
NC_036858.1	60184001	60185000
NC_036858.1	60571001	60572000
NC_036858.1	60997001	60998000
NC_036858.1	61235001	61236000
NC_036858.1	61405001	61406000
NC_036858.1	61406001	61407000
NC_036858.1	61448001	61449000
NC_036858.1	61644001	61645000
NC_036858.1	61930001	61931000
NC_036858.1	61950001	61951000
NC_036858.1	6206001	6207000
NC_036858.1	62093001	62094000
NC_036858.1	62269001	62270000
NC_036858.1	62275001	62276000
NC_036858.1	62528001	62529000
NC_036858.1	62600001	62601000
NC_036858.1	62773001	62774000
NC_036858.1	62973001	62974000
NC_036858.1	63049001	63050000
NC_036858.1	63073001	63074000
NC_036858.1	63271001	63272000
NC_036858.1	63304001	63305000
NC_036858.1	63361001	63362000
NC_036858.1	63376001	63377000
NC_036858.1	63442001	63443000
NC_036858.1	63657001	63658000
NC_036858.1	63710001	63711000
NC_036858.1	63711001	63712000
NC_036858.1	63876001	63877000
NC_036858.1	64158001	64159000
NC_036858.1	64164001	64165000
NC_036858.1	64345001	64346000
NC_036858.1	64365001	64366000
NC_036858.1	64413001	64414000
NC_036858.1	64478001	64479000
NC_036858.1	64725001	64726000
NC_036858.1	64783001	64784000
NC_036858.1	64895001	64896000
NC_036858.1	64953001	64954000
NC_036858.1	65061001	65062000
NC_036858.1	6511001	6512000
NC_036858.1	6512001	6513000
NC_036858.1	65391001	65392000
NC_036858.1	6568001	6569000
NC_036858.1	65998001	65999000
NC_036858.1	66040001	66041000
NC_036858.1	6605001	6606000
NC_036858.1	6606001	6607000
NC_036858.1	66196001	66197000
NC_036858.1	66202001	66203000
NC_036858.1	66238001	66239000
NC_036858.1	66374001	66375000
NC_036858.1	66399001	66400000
NC_036858.1	66475001	66476000
NC_036858.1	66527001	66528000
NC_036858.1	66528001	66529000
NC_036858.1	66619001	66620000
NC_036858.1	66636001	66637000
NC_036858.1	66637001	66638000
NC_036858.1	66638001	66639000
NC_036858.1	66639001	66640000
NC_036858.1	66698001	66699000
NC_036858.1	66733001	66734000
NC_036858.1	66789001	66790000
NC_036858.1	67029001	67030000
NC_036858.1	67260001	67261000
NC_036858.1	67276001	67277000
NC_036858.1	67471001	67472000
NC_036858.1	67512001	67513000
NC_036858.1	67601001	67602000
NC_036858.1	67689001	67690000
NC_036858.1	67807001	67808000
NC_036858.1	67997001	67998000
NC_036858.1	68101001	68102000
NC_036858.1	68381001	68382000
NC_036858.1	68403001	68404000
NC_036858.1	68413001	68414000
NC_036858.1	68656001	68657000
NC_036858.1	68751001	68752000
NC_036858.1	6878001	6879000
NC_036858.1	68847001	68848000
NC_036858.1	68875001	68876000
NC_036858.1	68884001	68885000
NC_036858.1	69154001	69155000
NC_036858.1	69178001	69179000
NC_036858.1	69196001	69197000
NC_036858.1	69197001	69198000
NC_036858.1	69243001	69244000
NC_036858.1	69263001	69264000
NC_036858.1	69267001	69268000
NC_036858.1	69510001	69511000
NC_036858.1	69598001	69599000
NC_036858.1	69605001	69606000
NC_036858.1	69987001	69988000
NC_036858.1	69988001	69989000
NC_036858.1	70141001	70142000
NC_036858.1	7039001	7040000
NC_036858.1	70608001	70609000
NC_036858.1	70635001	70636000
NC_036858.1	70659001	70660000
NC_036858.1	70697001	70698000
NC_036858.1	70740001	70741000
NC_036858.1	70745001	70746000
NC_036858.1	70816001	70817000
NC_036858.1	7085001	7086000
NC_036858.1	70896001	70897000
NC_036858.1	70932001	70933000
NC_036858.1	7100001	7101000
NC_036858.1	71223001	71224000
NC_036858.1	71224001	71225000
NC_036858.1	71694001	71695000
NC_036858.1	71771001	71772000
NC_036858.1	71772001	71773000
NC_036858.1	72347001	72348000
NC_036858.1	72518001	72519000
NC_036858.1	72519001	72520000
NC_036858.1	72649001	72650000
NC_036858.1	7563001	7564000
NC_036858.1	7650001	7651000
NC_036858.1	7685001	7686000
NC_036858.1	7717001	7718000
NC_036858.1	7756001	7757000
NC_036858.1	7794001	7795000
NC_036858.1	7800001	7801000
NC_036858.1	7950001	7951000
NC_036858.1	8010001	8011000
NC_036858.1	8040001	8041000
NC_036858.1	8055001	8056000
NC_036858.1	8140001	8141000
NC_036858.1	8564001	8565000
NC_036858.1	8681001	8682000
NC_036858.1	8799001	8800000
NC_036858.1	9020001	9021000
NC_036858.1	9055001	9056000
NC_036858.1	9125001	9126000
NC_036858.1	93001	94000
NC_036858.1	9324001	9325000
NC_036858.1	9543001	9544000
NC_036858.1	9621001	9622000
NC_036858.1	9732001	9733000
NC_036858.1	9941001	9942000
NC_036858.1	9950001	9951000
NC_036858.1	9989001	9990000
NC_036858.1	9990001	9991000
NC_036859.1	10052001	10053000
NC_036859.1	10056001	10057000
NC_036859.1	10059001	10060000
NC_036859.1	10319001	10320000
NC_036859.1	10339001	10340000
NC_036859.1	10410001	10411000
NC_036859.1	10728001	10729000
NC_036859.1	10863001	10864000
NC_036859.1	10864001	10865000
NC_036859.1	10872001	10873000
NC_036859.1	10963001	10964000
NC_036859.1	11061001	11062000
NC_036859.1	1111001	1112000
NC_036859.1	11240001	11241000
NC_036859.1	11320001	11321000
NC_036859.1	11370001	11371000
NC_036859.1	11381001	11382000
NC_036859.1	11414001	11415000
NC_036859.1	11415001	11416000
NC_036859.1	11466001	11467000
NC_036859.1	11778001	11779000
NC_036859.1	11779001	11780000
NC_036859.1	11980001	11981000
NC_036859.1	12061001	12062000
NC_036859.1	12073001	12074000
NC_036859.1	12145001	12146000
NC_036859.1	1230001	1231000
NC_036859.1	12371001	12372000
NC_036859.1	12560001	12561000
NC_036859.1	12715001	12716000
NC_036859.1	12936001	12937000
NC_036859.1	13046001	13047000
NC_036859.1	13116001	13117000
NC_036859.1	13268001	13269000
NC_036859.1	13300001	13301000
NC_036859.1	13301001	13302000
NC_036859.1	13383001	13384000
NC_036859.1	13453001	13454000
NC_036859.1	13569001	13570000
NC_036859.1	13714001	13715000
NC_036859.1	13752001	13753000
NC_036859.1	13912001	13913000
NC_036859.1	13973001	13974000
NC_036859.1	13977001	13978000
NC_036859.1	13996001	13997000
NC_036859.1	1403001	1404000
NC_036859.1	14062001	14063000
NC_036859.1	14152001	14153000
NC_036859.1	14222001	14223000
NC_036859.1	14265001	14266000
NC_036859.1	14281001	14282000
NC_036859.1	14371001	14372000
NC_036859.1	14529001	14530000
NC_036859.1	14700001	14701000
NC_036859.1	14842001	14843000
NC_036859.1	14879001	14880000
NC_036859.1	14929001	14930000
NC_036859.1	15123001	15124000
NC_036859.1	15140001	15141000
NC_036859.1	1515001	1516000
NC_036859.1	15274001	15275000
NC_036859.1	15754001	15755000
NC_036859.1	16028001	16029000
NC_036859.1	16097001	16098000
NC_036859.1	16220001	16221000
NC_036859.1	16342001	16343000
NC_036859.1	16426001	16427000
NC_036859.1	16476001	16477000
NC_036859.1	16752001	16753000
NC_036859.1	1690001	1691000
NC_036859.1	16978001	16979000
NC_036859.1	17181001	17182000
NC_036859.1	17243001	17244000
NC_036859.1	1732001	1733000
NC_036859.1	17569001	17570000
NC_036859.1	17594001	17595000
NC_036859.1	17638001	17639000
NC_036859.1	1773001	1774000
NC_036859.1	17774001	17775000
NC_036859.1	17775001	17776000
NC_036859.1	17930001	17931000
NC_036859.1	1806001	1807000
NC_036859.1	18093001	18094000
NC_036859.1	1817001	1818000
NC_036859.1	18190001	18191000
NC_036859.1	18210001	18211000
NC_036859.1	18211001	18212000
NC_036859.1	18238001	18239000
NC_036859.1	18324001	18325000
NC_036859.1	18343001	18344000
NC_036859.1	18400001	18401000
NC_036859.1	18412001	18413000
NC_036859.1	18415001	18416000
NC_036859.1	18432001	18433000
NC_036859.1	18454001	18455000
NC_036859.1	18531001	18532000
NC_036859.1	18540001	18541000
NC_036859.1	1857001	1858000
NC_036859.1	18680001	18681000
NC_036859.1	18681001	18682000
NC_036859.1	18865001	18866000
NC_036859.1	18894001	18895000
NC_036859.1	18945001	18946000
NC_036859.1	191001	192000
NC_036859.1	19206001	19207000
NC_036859.1	19359001	19360000
NC_036859.1	19480001	19481000
NC_036859.1	19622001	19623000
NC_036859.1	19656001	19657000
NC_036859.1	19689001	19690000
NC_036859.1	19782001	19783000
NC_036859.1	19783001	19784000
NC_036859.1	19877001	19878000
NC_036859.1	19885001	19886000
NC_036859.1	20105001	20106000
NC_036859.1	20106001	20107000
NC_036859.1	2022001	2023000
NC_036859.1	20307001	20308000
NC_036859.1	2034001	2035000
NC_036859.1	20737001	20738000
NC_036859.1	20791001	20792000
NC_036859.1	20792001	20793000
NC_036859.1	20816001	20817000
NC_036859.1	20859001	20860000
NC_036859.1	20941001	20942000
NC_036859.1	210001	211000
NC_036859.1	21022001	21023000
NC_036859.1	21200001	21201000
NC_036859.1	21308001	21309000
NC_036859.1	21322001	21323000
NC_036859.1	21323001	21324000
NC_036859.1	22601001	22602000
NC_036859.1	22819001	22820000
NC_036859.1	22991001	22992000
NC_036859.1	22992001	22993000
NC_036859.1	23014001	23015000
