"Residue","Morph_pvalue","Timepoint_pvalue","Sex_pvalue","MorphXTimepoint_pvalue","MorphXSex_pvalue","TimepointXSex_pvalue","start","NCBI","Morph_pvalue_corrected","Timepoint_pvalue_corrected","Sex_pvalue_corrected","MorphXTimepoint_pvalue_corrected"
"chr019957589.1_239342",0.038981078484166,1.37043124157086e-07,0.673585168692272,0.816687777351857,0.349430400449792,0.398976230127984,"239342","NW_019957589.1",1,0.00141702590378427,1,1
"chr019957589.1_239343",3.08027380701341e-10,1.23003678787281e-22,0.694083806433488,0.192431572824365,0.562504431042344,0.552132327285574,"239343","NW_019957589.1",3.18500311645187e-06,1.27185803866049e-18,1,1
"chr019957589.1_239344",0.00396071560995054,2.47950800818016e-07,0.874750514602083,0.937199941936834,0.909995360255952,0.934989075293745,"239344","NW_019957589.1",1,0.00256381128045829,1,1
"chr019957589.1_239359",1.47592786664454e-13,6.43515168299761e-32,0.244006372545866,0.173560088137539,0.511698306622937,0.474125282920093,"239359","NW_019957589.1",1.52610941411045e-09,6.65394684021953e-28,1,1
"chr019957589.1_239360",0.00013693422996936,5.72254771794869e-10,0.761692242393364,0.722009583016776,0.958573239685517,0.975921032239557,"239360","NW_019957589.1",1,5.91711434035894e-06,1,1
"chr019957589.1_239373",5.17144148182771e-10,2.39969102487188e-24,0.182615078629892,0.120804379259738,0.368003581958687,0.00362241766392957,"239373","NW_019957589.1",5.34727049220985e-06,2.48128051971752e-20,1,1
"chr019957589.1_239374",6.87397750371636e-05,2.39856509402621e-09,0.727159189771939,0.871410280963284,0.826423135152851,0.971458220524171,"239374","NW_019957589.1",0.710769273884272,2.4801163072231e-05,1,1
"chr019957589.1_239395",1.38711740038266e-07,6.40552941990856e-15,0.262040563166123,0.0317656851756045,0.0522498716616013,0.0030606217391895,"239395","NW_019957589.1",0.00143427939199568,6.62331742018545e-11,1,1
"chr019957589.1_239419",1.40637050900736e-05,8.10304022699712e-15,0.36593995277293,0.290989961834554,0.0396249133046438,0.541113636013941,"239419","NW_019957589.1",0.145418710631361,8.37854359471502e-11,1,1
"chr019957589.1_239420",0.00187655769776751,4.61145144346734e-06,0.825073707890967,0.885864477452874,0.914377406189558,0.794235643302242,"239420","NW_019957589.1",1,0.0476824079254523,1,1
"chr019957589.1_239448",5.24546332689993e-05,1.05248945342575e-17,0.40318718146535,0.315750406423148,0.390495978545175,0.257243697359823,"239448","NW_019957589.1",0.542380908001453,1.08827409484222e-13,1,1
"chr019957589.1_239449",0.00399376351614971,2.77482147835161e-08,0.996919407187339,0.936934111178205,0.986553549728657,0.841248129445866,"239449","NW_019957589.1",1,0.000286916540861557,1,1
"chr019957589.1_239465",2.54433758811361e-14,2.47112587027436e-41,0.416848444396491,0.0777045499313991,0.765219777860617,0.613836166289761,"239465","NW_019957589.1",2.63084506610947e-10,2.55514414986369e-37,1,1
"chr019957589.1_239466",9.95984603656829e-08,4.6698168408178e-30,0.992726533577688,0.613519438466006,0.716622579897851,0.503833944704441,"239466","NW_019957589.1",0.00102984808018116,4.82859061340561e-26,1,1
"chr019957591.1_8595",7.93547608883027e-09,2.36676929806556e-27,0.527181341735511,0.713441738933646,0.684519858183859,0.818977722246242,"8595","NW_019957591.1",8.2052822758505e-05,2.44723945419979e-23,1,1
"chr019957627.1_296338",0.345495052522399,5.09291153134898e-07,0.181552979445243,0.275917140817366,0.0225159651627479,0.459062181268715,"296338","NW_019957627.1",1,0.00526607052341485,1,1
"chr019957680.1_50787",0.0212950313229164,7.20379445681045e-08,0.502363777317798,0.0050825389117088,0.0465874764115847,0.842549370876471,"50787","NW_019957680.1",1,0.000744872346834201,1,1
"chr019957680.1_51011",0.123207875232783,3.85007302074241e-10,0.338693612994456,0.0598577491763296,0.601336327688313,0.106816146572163,"51011","NW_019957680.1",1,3.98097550344765e-06,1,1
"chr019957680.1_51012",0.0758258523354297,3.76525873876464e-18,0.365080210116776,0.991184524100301,0.924944431793171,0.530996588631955,"51012","NW_019957680.1",1,3.89327753588264e-14,1,1
"chr019957686.1_53050",0.801452804281624,1.73923996840382e-06,0.326723574293082,0.0118517464760291,0.21134425059644,0.0827045455502473,"53050","NW_019957686.1",1,0.0179837412732955,1,1
"chr019957703.1_66416",0.523113485443661,1.89217063310106e-06,0.0697101616159275,0.876074931370298,0.0179312829378157,0.638121251580893,"66416","NW_019957703.1",1,0.019565044346265,1,1
"chr036838.1_10407048",0.0831216799022699,2.45771467133412e-06,0.192426172626822,0.00260604437576847,0.598982128221735,0.257899403981705,"10407048","NC_036838.1",1,0.0254127697015948,1,1
"chr036838.1_15968726",0.0102343761596174,3.01910356219691e-10,0.431800354014405,0.778838388171691,0.915973183006952,0.360120835263878,"15968726","NC_036838.1",1,3.12175308331161e-06,1,1
"chr036838.1_15968891",0.223369551189472,4.72306568921898e-06,0.427263792255757,0.951633301369018,0.502885183652986,0.309377839315504,"15968891","NC_036838.1",1,0.0488364992265242,1,1
"chr036838.1_19998741",0.349645850696163,9.27538900265802e-07,0.0587659768787851,0.830804531027595,0.0972348044272923,0.216330687219742,"19998741","NC_036838.1",1,0.00959075222874839,1,1
"chr036838.1_19998757",0.094414884293012,7.93500204110065e-07,0.980681263930288,0.938716204844743,0.204689577551663,0.630667379448308,"19998757","NC_036838.1",1,0.00820479211049807,1,1
"chr036838.1_19998760",0.0294295830128491,1.95761198501932e-06,0.862331575333118,0.955760012381815,0.459187470381807,0.864477733165188,"19998760","NC_036838.1",1,0.0202417079250998,1,1
"chr036838.1_19998786",0.0495512149305327,7.54858691167754e-09,0.0965891375518897,0.621849474937306,0.10412917024669,0.364658510879786,"19998786","NC_036838.1",1,7.80523886667458e-05,1,1
"chr036838.1_19998855",0.0343393797466804,2.44736384429635e-07,0.776130169290224,0.626756515536693,0.898300289408473,0.711080879173947,"19998855","NC_036838.1",1,0.00253057421500243,1,1
"chr036838.1_20191387",0.254693373655256,4.2586930769597e-11,0.402351668894042,0.0182449842578576,0.967016545282194,0.569786180823512,"20191387","NC_036838.1",1,4.40348864157633e-07,1,1
"chr036838.1_20191505",0.1465628893069,7.01637382082398e-08,0.0116883036459421,0.24006232928341,0.277045137280987,0.0148951932230709,"20191505","NC_036838.1",1,0.000725493053073199,1,1
"chr036838.1_20191512",0.0011828913898099,6.6067157236918e-09,0.703205886257183,0.00864983679766365,0.182201421275952,0.0278446815965613,"20191512","NC_036838.1",1,6.83134405829732e-05,1,1
"chr036838.1_27806858",0.110746466219175,1.17717874580984e-07,0.642095443488915,0.381433132363116,0.441712863582083,0.837442642195851,"27806858","NC_036838.1",1,0.00121720282316737,1,1
"chr036838.1_27806889",0.10120182963011,1.1570835634706e-07,0.145813152440365,0.00779401620116768,0.860432985548094,0.591341733257946,"27806889","NC_036838.1",1,0.0011964244046286,1,1
"chr036838.1_35670923",0.168197058099638,5.4148677643683e-09,0.557141449021997,0.0641140826528485,0.194964688342809,0.700767760535483,"35670923","NC_036838.1",1,5.59897326835683e-05,1,1
"chr036838.1_48808254",0.880862930482802,1.06080718632003e-06,0.228401797685443,0.0850960725903325,0.306493842659411,0.831997400084093,"48808254","NC_036838.1",1,0.0109687463065491,1,1
"chr036838.1_48808279",9.79482756829609e-06,5.47807183200288e-22,0.447576167808922,0.268468611564485,0.368950090281631,0.0312308586833332,"48808279","NC_036838.1",0.101278517056182,5.66432627429098e-18,1,1
"chr036838.1_48808309",0.127958737074373,8.40079061008571e-20,0.686963539221367,0.00667581368624806,0.108453813266633,0.230748349227417,"48808309","NC_036838.1",1,8.68641749082862e-16,1,1
"chr036838.1_48808363",0.52692995173901,1.83923017399883e-07,0.192583046290407,0.748273354089809,0.993913975682187,0.319177576252559,"48808363","NC_036838.1",1,0.00190176399991479,1,1
"chr036839.1_10883147",0.956358483075712,6.11097946209531e-07,0.884468070514751,0.109366984465484,0.531686856384754,0.652215597766737,"10883147","NC_036839.1",1,0.00631875276380655,1,1
"chr036839.1_28954281",0.0942267285704011,1.28404001317288e-06,0.111778980417732,0.0987828029161227,0.282734992866011,0.312495841240078,"28954281","NC_036839.1",1,0.0132769737362076,1,1
"chr036839.1_32818854",0.213982567113437,2.28018804736244e-06,0.47963354869499,0.611432350610816,0.90619965187873,0.225077758711622,"32818854","NC_036839.1",1,0.0235771444097276,1,1
"chr036839.1_32818859",0.390966328194017,6.56174970542938e-07,0.469978837479031,0.333388844820437,0.97714985774768,0.864668913940085,"32818859","NC_036839.1",1,0.00678484919541398,1,1
"chr036839.1_32818898",0.917724069298744,4.04123144086257e-06,0.289825140635642,0.410493452301207,0.371309777482847,0.170858748990699,"32818898","NC_036839.1",1,0.041786333098519,1,1
"chr036839.1_32819034",0.278478831600319,4.21855281436995e-09,0.162445492167217,0.123259284275297,0.401537133318023,0.0100182676310808,"32819034","NC_036839.1",1,4.36198361005853e-05,1,1
"chr036839.1_34576934",0.323852457104419,2.93950815525288e-09,0.932049527903432,0.954714077082087,0.313475610041278,0.165986382812546,"34576934","NC_036839.1",1,3.03945143253148e-05,1,1
"chr036840.1_32123304",0.449391292129871,2.16937011676401e-12,0.853651382251564,0.220019324274477,0.0129893812529109,0.167265758637173,"32123304","NC_036840.1",1,2.24312870073399e-08,1,1
"chr036841.1_3616213",0.31919500586416,1.07017102801824e-06,0.893566808162618,0.14358186034388,0.933005398102161,0.752278291036154,"3616213","NC_036841.1",1,0.0110655684297086,1,1
"chr036841.1_12406744",5.30584000320066e-05,3.37390978437839e-08,0.782722557369548,0.200939701744353,0.443910986297731,0.965694891144633,"12406744","NC_036841.1",0.548623856330948,0.000348862271704725,1,1
"chr036841.1_15997775",0.0848834307332012,4.10460350489927e-09,0.712652023425969,0.929901708713205,0.939082421053476,0.483699540904461,"15997775","NC_036841.1",1,4.24416002406584e-05,1,1
"chr036841.1_15997824",0.000619785813612236,2.36226989558786e-24,0.0377308688979099,0.180296946350825,0.537171197737258,0.532038268367327,"15997824","NC_036841.1",1,2.44258707203784e-20,1,1
"chr036842.1_4406917",0.316974645543242,4.02507456345511e-06,0.0675295215932133,0.0646261848370816,0.284800801246924,0.572265066116101,"4406917","NC_036842.1",1,0.0416192709861259,1,1
"chr036842.1_5290312",0.912088749291725,1.98822212181599e-06,0.591690571416827,0.0398829533883599,0.523665043618241,0.256685993486459,"5290312","NC_036842.1",1,0.0205582167395773,1,1
"chr036842.1_5290416",0.82249007098612,4.93838636932939e-07,0.806864220611545,0.077852110077383,0.193112015836706,0.000530175442574467,"5290416","NC_036842.1",1,0.00510629150588659,1,1
"chr036842.1_7568501",0.00959882856770397,1.39190676422735e-12,0.310822756573049,0.446614852943414,0.869848429451765,0.393373476365394,"7568501","NC_036842.1",1,1.43923159421108e-08,1,1
"chr036842.1_7568693",0.000738695026628167,1.2799580827978e-08,0.104961889271562,0.732409615384485,0.950338656115969,0.92843477401168,"7568693","NC_036842.1",1,0.000132347665761292,1,1
"chr036842.1_15645613",0.0451842838964818,6.64039206193057e-11,0.697794542844041,0.146163310311921,0.33793349200979,0.4836867639632,"15645613","NC_036842.1",1,6.86616539203621e-07,1,1
"chr036842.1_16641471",0.984271697227381,2.2475535311907e-06,0.307928667594491,0.247348442076679,0.196554386644833,0.430516941342673,"16641471","NC_036842.1",1,0.0232397035125119,1,1
"chr036842.1_16641493",0.228969551617711,1.17238778781584e-12,0.589802599124784,0.361292431122838,0.288702944656674,0.320912672051171,"16641493","NC_036842.1",1,1.21224897260158e-08,1,1
"chr036842.1_19257291",0.00434476744386712,1.41371972990724e-06,0.321218452627508,0.570450935711077,0.862196647564663,0.482965193609796,"19257291","NC_036842.1",1,0.0146178620072409,1,1
"chr036842.1_19257371",0.0961635807983155,2.36863580466957e-06,0.285235412704614,0.0903255082132462,0.416476126362087,0.030306756090264,"19257371","NC_036842.1",1,0.0244916942202833,1,1
"chr036842.1_45957814",0.102420529790461,5.23896943771828e-12,0.668790297997148,0.462533308312543,0.0742770937334218,0.430029290319758,"45957814","NC_036842.1",1,5.4170943986007e-08,1,1
"chr036842.1_45957842",0.00942709763748388,1.18388389436755e-06,0.306965565060892,0.191822651531709,0.923511164754622,0.0207163732311854,"45957842","NC_036842.1",1,0.0122413594677604,1,1
"chr036842.1_45957868",0.585328491622038,6.22893996229663e-07,0.505426306825424,0.0888927555883958,0.000236753064445111,0.041394059145251,"45957868","NC_036842.1",1,0.00644072392101471,1,1
"chr036842.1_45957877",0.0489461200304236,1.04289704942674e-07,0.946403837692717,0.498842600439669,0.371539290691276,0.0580678436591548,"45957877","NC_036842.1",1,0.00107835554910725,1,1
"chr036842.1_45957897",0.0226733744327149,7.74237100468373e-08,0.261159946426164,0.214188146682969,0.761308343181431,0.90273628171213,"45957897","NC_036842.1",1,0.000800561161884298,1,1
"chr036842.1_45957986",0.000170964639064468,5.77452012135208e-13,0.362269134138915,0.679284325061451,0.00563851947110677,0.556661257170958,"45957986","NC_036842.1",1,5.97085380547805e-09,1,1
"chr036842.1_45957995",0.00184147813589662,7.39925692696142e-11,0.282926020271259,0.451350852057634,0.737144816109035,0.737210959160427,"45957995","NC_036842.1",1,7.65083166247811e-07,1,1
"chr036842.1_45958013",0.00227224337030604,7.82584419287905e-11,0.37340743282062,0.325879308130561,0.327054004356455,0.722173933423113,"45958013","NC_036842.1",1,8.09192289543694e-07,1,1
"chr036842.1_46562289",7.19403990230287e-06,3.02931893660534e-13,1.71516065068551e-05,0.00343743775680017,0.146785496451651,0.0778192860825422,"46562289","NC_036842.1",0.0743863725898117,3.13231578044993e-09,0.177347611280882,1
"chr036842.1_47279189",0.113036406114952,7.33228305710565e-14,0.440203435539108,0.597491271337093,0.00952281741752101,0.255055673085093,"47279189","NC_036842.1",1,7.58158068104724e-10,1,1
"chr036842.1_53077583",1.81803916145128e-05,6.83567023357565e-18,0.569535686832256,0.000608303418485291,0.0333041660225664,0.958640380769179,"53077583","NC_036842.1",0.187985249294062,7.06808302151722e-14,1,1
"chr036842.1_53499118",2.60317486401759e-14,1.04913784715283e-56,0.332461317915711,1.28867922821275e-25,0.0487449237561827,0.399186299820544,"53499118","NC_036842.1",2.69168280939418e-10,1.08480853395602e-52,1,1.33249432197198e-21
"chr036842.1_53499131",4.71243039533117e-17,3.2141013166858e-66,0.360770815253944,3.58770791629216e-30,0.0600537372003965,0.899535709980446,"53499131","NC_036842.1",4.87265302877243e-13,3.32338076145312e-62,1,3.70968998544609e-26
"chr036842.1_62932148",6.6662147611452e-06,1.82593457254805e-07,0.619608966687728,0.850484674431649,0.156575565252294,0.97621842960937,"62932148","NC_036842.1",0.0689286606302413,0.00188801634801469,1,1
"chr036842.1_62932166",3.68104305533275e-07,9.96871295955748e-16,0.336799294396761,0.163472260202368,0.238218243387578,0.827857378679339,"62932166","NC_036842.1",0.00380619851921406,1.03076492001824e-11,1,1
"chr036842.1_62932184",6.02941942771536e-07,2.38979216847812e-10,0.162056399944564,0.345149017589621,0.214817895375062,0.0842595003184502,"62932184","NC_036842.1",0.00623441968825769,2.47104510220637e-06,1,1
"chr036842.1_62932256",0.110052243234398,2.8462165888814e-06,0.632887359093065,0.76304909239512,0.147018482026192,0.0443211790378207,"62932256","NC_036842.1",1,0.0294298795290336,1,1
"chr036842.1_62932283",5.4049707747509e-10,2.67913501260981e-24,0.780625018220837,0.0364748047434088,0.532205634817011,0.972761801307107,"62932283","NC_036842.1",5.58873978109243e-06,2.77022560303854e-20,1,1
"chr036842.1_62932301",7.72843797058612e-12,1.01216903486025e-17,0.0917488401498792,0.251811290429889,0.15039795622453,0.414811934975461,"62932301","NC_036842.1",7.99120486158604e-08,1.0465827820455e-13,1,1
"chr036842.1_62932329",0.0104683776657739,7.57322297484831e-08,0.708441312103154,0.970588481606012,0.212581965159316,0.830206937670757,"62932329","NC_036842.1",1,0.000783071255599315,1,1
"chr036842.1_70045780",0.228592149171245,9.75993374468953e-12,0.00397355025173259,0.0032441579393808,0.164993959567918,0.800337324315508,"70045780","NC_036842.1",1,1.0091771492009e-07,1,1
"chr036842.1_74648221",0.0157177883009433,1.02350072277406e-15,0.268171819641238,0.566139173216272,0.773775995978552,0.649204576159349,"74648221","NC_036842.1",1,1.05829974734838e-11,1,1
"chr036842.1_74648222",0.00742234382751837,3.34301380162798e-08,0.851697655929563,0.914891609277817,0.857176936369281,0.59734406524971,"74648222","NC_036842.1",1,0.000345667627088333,1,1
"chr036842.1_78644887",0.312916758864863,6.93891425321673e-08,0.84655822229515,0.968532981892618,0.545416116909824,0.752550767366753,"78644887","NC_036842.1",1,0.00071748373378261,1,1
"chr036842.1_78644940",0.506347893751715,3.44255838677623e-07,0.688247430313234,0.448103058944169,0.434072066803248,0.418317319335651,"78644940","NC_036842.1",1,0.00355960537192662,1,1
"chr036842.1_81293711",0.127588551473314,1.64211916143533e-10,0.587569535766662,0.283379504281415,0.0411726028584489,0.0136194832492876,"81293711","NC_036842.1",1,1.69795121292413e-06,1,1
"chr036842.1_87423672",0.00121772487079528,9.46827477359863e-08,0.917759076079455,0.0149151132805391,0.745547830109842,0.296175258989057,"87423672","NC_036842.1",1,0.000979019611590099,1,1
"chr036842.1_87423758",0.00576324954454052,3.92252060253869e-06,0.348584586598544,0.307767687706578,0.189395003125817,0.111800170819476,"87423758","NC_036842.1",1,0.04055886303025,1,1
"chr036842.1_87423773",0.176002147994106,3.74098070085742e-06,0.679483267010938,0.00978417226899973,0.340813949155049,0.364182905598502,"87423773","NC_036842.1",1,0.0386817404468657,1,1
"chr036843.1_2257316",0.00545457308365196,1.26127970389481e-07,0.980505055527347,0.265115163432576,0.495155199894623,0.735450501171139,"2257316","NC_036843.1",1,0.00130416321382724,1,1
"chr036843.1_2527207",0.00673376527657283,1.74330029102178e-10,0.415232369922543,0.0103730359413753,0.120565275832253,0.317079290283373,"2527207","NC_036843.1",1,1.80257250091652e-06,1,1
"chr036843.1_2826900",0.00499874922117163,6.18625491156418e-08,0.784079929883723,0.452860167234874,0.0501055003411743,0.880998786550579,"2826900","NC_036843.1",1,0.000639658757855736,1,1
"chr036843.1_16991738",0.00324595174891805,1.51310347156397e-22,0.532511475073426,0.0414549542428538,0.50736166435989,0.123466548981897,"16991738","NC_036843.1",1,1.56454898959715e-18,1,1
"chr036843.1_16991786",0.000366017529316724,1.67978063267987e-13,0.813113953495524,0.978286500097988,0.405932855531527,0.124917570007785,"16991786","NC_036843.1",1,1.73689317419098e-09,1,1
"chr036843.1_16991824",0.000476907662856581,1.8926049062572e-10,0.487013335710053,3.27784367278675e-11,0.02661246600518,0.0257825511587786,"16991824","NC_036843.1",1,1.95695347306994e-06,1,3.3892903576615e-07
"chr036843.1_16991889",0.100368119383671,1.55815649419961e-06,0.86910962436151,0.27134385784721,0.704291890428442,0.267298411603109,"16991889","NC_036843.1",1,0.016111338150024,1,1
"chr036843.1_17207389",0.216031199212462,6.90181581318238e-10,0.973732234433854,0.756523423201811,0.440875577818473,0.595432740789486,"17207389","NC_036843.1",1,7.13647755083058e-06,1,1
"chr036843.1_17207390",0.0213511997492907,5.22755020898662e-08,0.509780732875608,0.924317267461271,0.119237244220399,0.131282314238655,"17207390","NC_036843.1",1,0.000540528691609217,1,1
"chr036843.1_17207418",0.200668836329769,3.63900439626224e-07,0.469954427682746,0.933972327018528,0.691662311418404,0.0909096812462218,"17207418","NC_036843.1",1,0.00376273054573516,1,1
"chr036843.1_17207435",0.00457817570458497,2.70175749388532e-06,0.507576455496302,0.912711579585026,0.673834709113644,0.276941922793479,"17207435","NC_036843.1",1,0.0279361724867742,1,1
"chr036843.1_17207471",0.0390269893186125,8.70986368090289e-08,0.893357032600816,0.999636889988982,0.629624859450978,0.967523786679269,"17207471","NC_036843.1",1,0.000900599904605359,1,1
"chr036843.1_17207472",0.153778250094703,3.13755961766113e-06,0.984997790601872,0.946305141153471,0.855335482623829,0.793671239706443,"17207472","NC_036843.1",1,0.0324423664466161,1,1
"chr036843.1_17207496",0.302589020369229,2.85599847214442e-09,0.970009571514676,0.80534339381279,0.811039497868743,0.959386358117084,"17207496","NC_036843.1",1,2.95310242019733e-05,1,1
"chr036844.1_16136525",0.244132480450447,1.4779216299519e-06,0.964317880172918,0.990639213573373,0.893107024846026,0.0476299541982479,"16136525","NC_036844.1",1,0.0152817096537026,1,1
"chr036844.1_16136678",0.0279603675637903,1.01511532023685e-10,0.867127851328027,0.00138719240521129,0.0365295164943878,0.0813342542177514,"16136678","NC_036844.1",1,1.0496292411249e-06,1,1
"chr036844.1_27245910",0.00974019962266426,1.46907115543061e-08,0.0155592632908766,0.00120474771939534,0.0229305663581073,0.812792546578559,"27245910","NC_036844.1",1,0.000151901957471525,1,1
"chr036844.1_27245991",0.501775904933779,3.96199043611623e-07,0.204919155934748,0.682921309912188,0.612966410662496,0.530587154826265,"27245991","NC_036844.1",1,0.00409669811094418,1,1
"chr036844.1_34415300",0.508401679507481,8.18402191522424e-09,0.0443930875138168,0.0509972221700013,9.86401616824641e-05,0.050248286390991,"34415300","NC_036844.1",1,8.46227866034187e-05,1,1
"chr036844.1_34415424",0.0991908117141387,4.37396610851586e-10,0.907905340945948,0.0923223802875319,0.659635541784206,0.373449468035446,"34415424","NC_036844.1",1,4.5226809562054e-06,1,1
"chr036845.1_22458603",0.0336013217741937,6.0792763923819e-07,0.121100997877674,0.12338938229193,0.434680603386884,0.0354859125472449,"22458603","NC_036845.1",1,0.00628597178972289,1,1
"chr036845.1_22458738",8.53365962132301e-06,2.8669571259549e-23,0.902344155241063,0.345611830053648,0.874674805450466,0.44410766504154,"22458738","NC_036845.1",0.0882380404844799,2.96443366823737e-19,1,1
"chr036845.1_27674013",0.0643094638806893,6.40393914980193e-10,0.991715543588941,0.00272775827220286,0.0143777169780428,0.125969604807192,"27674013","NC_036845.1",1,6.62167308089519e-06,1,1
"chr036845.1_27674042",0.0770953276346317,1.64915192355335e-07,0.372319815153625,0.0826237413064913,0.487184263121747,0.449014234720307,"27674042","NC_036845.1",1,0.00170522308895416,1,1
"chr036846.1_963136",0.0100667714729031,7.69232264549873e-22,0.87449362920986,0.575033336964146,0.641520235390052,0.00939749624391042,"963136","NC_036846.1",1,7.95386161544568e-18,1,1
"chr036846.1_10691983",0.13260940910179,9.75800636482744e-16,0.0699751714160502,0.0831756100854468,0.417944726908684,0.437151004862875,"10691983","NC_036846.1",1,1.00897785812316e-11,1,1
"chr036846.1_22755166",0.322079878745463,6.40282441365634e-08,0.434592909996471,0.0159321857752633,0.0669491549269772,0.00316570147963413,"22755166","NC_036846.1",1,0.000662052044372066,1,1
"chr036846.1_22755167",0.0902870446770496,6.26574845170822e-09,0.319218534500989,0.163692346998274,0.976587240009563,0.387881467979756,"22755167","NC_036846.1",1,6.4787838990663e-05,1,1
"chr036846.1_22755171",0.712870369745168,5.13022255679676e-07,0.604700415320107,0.0237100469995127,0.77923453921456,0.132503714856996,"22755171","NC_036846.1",1,0.00530465012372785,1,1
"chr036846.1_22755195",0.33991616164727,2.26111595766039e-06,0.774893487748497,0.418774321472904,0.820858962263772,0.00714896286954671,"22755195","NC_036846.1",1,0.0233799390022084,1,1
"chr036846.1_22755959",0.8982325747906,8.44679336278109e-07,0.883334365427789,0.777249294916326,0.976519245246559,0.753081615162286,"22755959","NC_036846.1",1,0.00873398433711565,1,1
"chr036846.1_22755963",0.590202168195744,5.44051013240162e-07,0.625497109464709,0.379631585887978,0.470657186908706,0.856767031085983,"22755963","NC_036846.1",1,0.00562548747690327,1,1
"chr036846.1_22755996",0.770859049263894,1.12901750300617e-06,0.699816530806729,0.150768552254062,0.97416866211691,0.38888738120448,"22755996","NC_036846.1",1,0.0116740409810838,1,1
"chr036847.1_3306079",0.911976038568672,1.22558919481416e-09,0.873942167589418,0.130302694233802,0.198531163834638,0.868007002421667,"3306079","NC_036847.1",1,1.26725922743784e-05,1,1
"chr036847.1_16998563",0.0874887709735656,3.2944197177934e-09,0.396568723239795,0.630585512322659,0.888253817688819,0.267707115958725,"16998563","NC_036847.1",1,3.40642998819837e-05,1,1
"chr036847.1_16998573",0.000280514294239499,1.52475280234136e-15,0.887366996976809,0.643667132395733,0.711299567550489,0.465662734934131,"16998573","NC_036847.1",1,1.57659439762097e-11,1,1
"chr036847.1_16998611",0.0300792273085278,2.03378768506191e-12,0.251291806770871,0.926697155442854,0.579444383904168,0.848598979947904,"16998611","NC_036847.1",1,2.10293646635401e-08,1,1
"chr036847.1_16998643",0.0470526621460282,1.11557823013419e-07,0.626936702950815,0.551302800910217,0.617016068268745,0.588073132299596,"16998643","NC_036847.1",1,0.00115350788995875,1,1
"chr036847.1_16998656",0.000102145081025302,3.52044092850641e-11,0.0179587995714726,0.253575917698277,0.00636491178796111,0.240001068412276,"16998656","NC_036847.1",1,3.64013592007563e-07,1,1
"chr036847.1_16998681",0.160992820217458,3.01365576594084e-09,0.280714064599857,0.123052015556204,0.786856664345508,0.268324584759744,"16998681","NC_036847.1",1,3.11612006198282e-05,1,1
"chr036847.1_16998765",0.0247540959244058,1.55495853588507e-11,0.116466991616221,0.64347702786929,0.609645668160465,0.0411892979243539,"16998765","NC_036847.1",1,1.60782712610516e-07,1,1
"chr036847.1_17337225",0.949595102829052,3.49565511737488e-08,0.97502955000592,0.00143049498948608,0.187930482961315,0.0149558529837234,"17337225","NC_036847.1",1,0.000361450739136562,1,1
"chr036847.1_17337268",0.126517920969763,6.63085194032307e-14,0.472168810276554,0.537891800799474,0.0681844272237761,0.357813977654573,"17337268","NC_036847.1",1,6.85630090629405e-10,1,1
"chr036847.1_17337375",0.560315324460046,1.04518889968858e-06,0.00125115814162558,0.727619835650132,0.457833104803029,0.627068385156603,"17337375","NC_036847.1",1,0.0108072532227799,1,1
"chr036847.1_17337395",0.0658599527923712,4.52185835775546e-11,0.119713410715934,0.0234491887226612,0.82127962526596,0.315525941858589,"17337395","NC_036847.1",1,4.67560154191914e-07,1,1
"chr036847.1_19048253",4.6156825930492e-09,2.42430159998022e-15,0.0607853497701763,3.01847650643631e-08,0.732713093894483,0.0164160590567693,"19048253","NC_036847.1",4.77261580121287e-05,2.50672785437955e-11,1,0.000312110470765514
"chr036847.1_19048391",0.0142740179519999,2.41552833535825e-10,0.589097741994517,0.625110653641965,0.945960532618219,0.801089641265447,"19048391","NC_036847.1",1,2.49765629876043e-06,1,1
"chr036848.1_24222745",0.0162986999262417,2.94023367749448e-10,0.188174246611637,0.309298693127371,0.00270734722015214,0.368349207280534,"24222745","NC_036848.1",1,3.0402016225293e-06,1,1
"chr036848.1_24222783",0.00900822905667231,2.76985479624585e-06,0.315899072613174,0.38730482293323,0.977876108027259,0.912129166101793,"24222783","NC_036848.1",1,0.0286402985931821,1,1
"chr036848.1_24222885",0.0440545305482976,1.29101487123551e-07,0.261156974555988,9.709715536351e-05,0.803829480041887,0.827698364466214,"24222885","NC_036848.1",1,0.00133490937685752,1,1
"chr036849.1_531855",0.000158908913905596,5.81611989268606e-13,0.587856770416809,0.0680135836620394,0.59170635910371,0.172982541192555,"531855","NC_036849.1",1,6.01386796903738e-09,1,1
"chr036849.1_531856",0.132177377685064,8.39603020921366e-18,0.727041195508255,0.0113359239498553,0.330136526217024,0.424548269031299,"531856","NC_036849.1",1,8.68149523632693e-14,1,1
"chr036849.1_532031",0.928318598103956,9.81814612955167e-08,0.809905009304478,0.0653323957551621,0.096579539106002,0.622562393763026,"532031","NC_036849.1",1,0.00101519630979564,1,1
"chr036849.1_4588240",0.00739275521275092,6.64262991830836e-21,0.342381866477014,0.0272452402423714,0.0276484271337619,0.543610986348153,"4588240","NC_036849.1",1,6.86847933553084e-17,1,1
"chr036849.1_4749009",0.0444263492665063,4.92945288325803e-09,0.592947138873625,0.625723270926701,0.971664234914722,0.795286172139434,"4749009","NC_036849.1",1,5.0970542812888e-05,1,1
