"Residue","Morph_pvalue","Timepoint_pvalue","Sex_pvalue","MorphXTimepoint_pvalue","MorphXSex_pvalue","TimepointXSex_pvalue"
"chr036839.1_38467328",0.00293378376224245,0.0612614394324768,2.11347323070641e-05,0.696580713313877,0.5661581627494,0.756274319779012
"chr036839.1_42797781",0.601472572894877,0.0309697227290752,0.299035782914946,0.0050686497368776,0.811951223534297,0.0212490554171959
"chr036839.1_42797801",0.263492243899675,0.42861873237897,0.93945234508309,0.904511837726963,0.679569135367122,0.302982769106196
"chr036839.1_42797805",0.542317716962778,0.9008990616102,0.34737850847674,0.785232659663595,0.902442757509536,0.870376747051447
"chr036839.1_42797811",0.342480501690525,0.546929066327953,0.897421909747585,0.685907184499055,0.220477624313956,0.14444217924573
"chr036839.1_42797818",0.848921473268176,0.042344634576896,0.764932716678367,0.960844847278761,0.343025250082628,0.0925627752866283
"chr036839.1_42797886",0.100371713943787,0.00160051802305346,0.737185682510557,0.243349325703516,0.522981730130718,0.0496215948764905
"chr036839.1_42797891",0.026423981305836,0.0611108005574864,0.526273708532473,0.307518984824956,0.883084532457007,0.459366421687597
"chr036839.1_42797907",0.0235586402298226,0.089017766975079,0.869116092373023,0.287430735647908,0.135192516431431,0.00699511114337798
"chr036839.1_42797918",0.995652027576332,0.335145914836692,0.127432442371346,0.602039735919582,0.771134845132962,0.0247884491091394
"chr036839.1_42797924",0.23211219766501,0.408445061055897,0.0619254292414323,0.785221816156325,0.957387652719756,0.0794340379274585
"chr036839.1_42797936",0.78303992972818,0.596446853892951,0.820986165556371,0.390610863313195,0.784771654623525,0.124568742894982
"chr036839.1_42797947",0.167094544702229,0.0130041030347613,0.180720854920447,0.278554003149781,0.286890715438949,2.60597251103539e-06
"chr036839.1_42797963",0.0858579047650702,2.50900515853181e-05,0.430381496081957,0.0802883495201304,0.0274959373622391,2.72735535880507e-07
"chr036839.1_42797971",0.387988632850626,0.0675412160319399,0.631885103094907,0.253782979997816,0.999331564816202,0.189776557099412
"chr036839.1_42797984",0.976124624123641,0.0962281892870391,0.130088507779361,0.777149246443269,0.227473537842764,0.065125422379052
"chr036839.1_42797996",0.965576868465633,0.108711126275529,0.549380168240746,0.934396434717241,0.482121263718759,0.0950848699930058
"chr036839.1_42798001",0.698764913227864,0.107300556887668,0.88320974236003,0.39835588119329,0.794988937441334,0.131867238923143
"chr036840.1_4594238",0.310233869237669,0.599401485128747,0.791729408843708,0.475760854906345,0.44325819249855,0.655085644420038
"chr036840.1_4594298",0.280596607468334,0.00436367620974798,0.191096708911147,0.502516012958165,0.414851025375677,0.790237484570037
"chr036840.1_4594375",0.178349856596652,0.000842941729074328,0.97640547343228,0.906812404690995,0.718065743206113,0.599974210693363
"chr036840.1_4594409",0.529270814118101,0.0605380597922445,0.697684940445867,0.939657729015969,0.323673055581745,0.86225692047921
"chr036840.1_4594435",0.108247570804417,9.65367508074924e-05,0.260300211511683,0.542340564288973,0.387897105599588,0.0186632504172402
"chr036840.1_14445064",0.725268449019848,0.495192298412094,0.285999678484796,0.452768971652921,0.629003454675367,0.792888454595421
"chr036840.1_14445065",0.759080788245506,0.50368168226968,0.924512826745481,0.218270087394554,0.933306415528482,0.991375842754213
"chr036840.1_14445077",2.36072633345243e-06,0.000938751674224985,0.338768997170593,0.0061482946795795,0.0411561656563783,0.0294837384803848
"chr036840.1_14445078",0.124360013642144,0.160043195243159,0.558539319650384,0.630245658501261,0.733135694362601,0.37084271054606
"chr036840.1_14445104",0.685220737566596,0.592441369439314,0.810240036455382,0.429962415528553,0.377321758296072,0.290766522899384
"chr036840.1_14445105",0.675707870731289,0.301447497707636,0.884294642893579,0.298531501343763,0.681254206889054,0.75000862636409
"chr036840.1_14445131",0.965263227082392,0.407307715251774,0.631192469918427,0.874604171889655,0.858312555443539,0.809886796569383
"chr036840.1_14445132",0.795826299977387,0.81959509490585,0.378095467394746,0.993842421827536,0.975090768624407,0.900036687521248
"chr036840.1_14445167",0.228616791978287,0.432755839510469,0.795918615012856,0.264547094044401,0.0735510967089531,0.116749007211229
"chr036840.1_14445168",0.555805869968031,0.223466259469456,0.113588995941494,0.600110323123283,0.409564962168777,0.917379165020204
"chr036840.1_14445185",0.756466264395661,0.0386555772936473,0.753023201735363,0.00132571000166751,0.346742562168238,0.771911670209934
"chr036840.1_14445186",0.985386454547189,0.190699272387148,0.999525657927705,0.168377748598062,0.70020734965275,0.938948530425438
"chr036840.1_14445212",0.838054328025039,0.280642084786357,0.821425249434195,0.77928091078382,0.592786166639808,0.621027300601263
"chr036840.1_14445213",0.907785101874031,0.404441288524022,0.371459442112831,0.71769602246744,0.212166007177136,0.526364304344828
"chr036840.1_14445221",0.742002475512545,0.021840855755058,0.145289789462753,0.171606799748996,0.404583034966301,0.0802188273015432
"chr036840.1_14445222",0.956940672288298,0.0851759757311955,0.407148442921975,0.871656329714229,0.0224555169992222,0.139537957972147
"chr036840.1_14445233",0.107642896097798,0.00966511378534372,0.00343597648534894,0.100901822413595,0.0435073575540002,0.147372021944104
"chr036840.1_14445234",0.559032518665947,0.626642488451856,0.0358860035847397,0.430647647432495,0.288992671866522,0.917082182896867
"chr036840.1_14445269",0.154247635764448,0.697453530916415,0.414751412359327,0.808278468853248,0.511066022520887,0.619762079055775
"chr036840.1_14445270",0.939372455206786,0.0448469053554474,0.561723703545043,0.94473169807065,0.587367081401134,0.145296194992709
"chr036840.1_17824967",0.870986434333768,0.631473927351565,0.263794709374884,0.807213662685528,0.653943125257974,0.583591057333509
"chr036840.1_18212924",0.680647927530943,0.441005840466254,0.767812300263302,0.981947382007657,0.891361457346132,0.290991966883321
"chr036840.1_18212955",0.844462981230044,0.0712592472957021,0.996765110040814,0.880336317475191,0.559899512340533,0.11683268920512
"chr036840.1_18212997",0.204079558640049,0.0176564938526817,0.0689382445917099,0.513135964438915,0.347189533245386,0.178636205947541
"chr036840.1_18213050",0.261323113803229,0.104307515354033,0.66687499455956,0.833102635777867,0.929684302464833,0.216666201741202
"chr036840.1_18213172",0.110068297241703,5.14688926161866e-05,0.442374397493503,0.0309685925512548,0.249627543498712,0.12886809764116
"chr036840.1_18213198",0.162109412959186,0.407961709509294,0.185968887202497,0.22674775853036,0.733549819042606,0.656003165817051
"chr036840.1_18213203",0.162575455591511,0.0416042558974813,0.962862190410998,0.0702390151520297,0.993397480589657,0.435123683026029
"chr036840.1_18213211",0.758019788220766,0.00178925267163905,0.0121954719125803,0.707879825625961,0.547154279858315,0.360009237742455
"chr036840.1_19355384",0.455583559635304,0.213150970492408,0.940078810123913,0.775613791788091,0.917960326406623,0.556353111074098
"chr036840.1_22559325",0.00161975487702037,5.37571086874486e-06,0.0204067393487395,0.364768419958154,0.624348262832531,0.233597887679206
"chr036840.1_22559419",0.121175363825146,0.0379097524110791,0.941132020737583,0.125786596083263,0.343127408731313,0.830054936058854
"chr036840.1_26724084",0.736453341134351,0.244468246683607,0.898945770671595,0.930540017040197,0.987013402144495,0.557257908612406
"chr036840.1_26724088",0.266623120263677,0.00330575380508811,0.911683150753103,0.0513594493465062,0.661485387138639,0.0272367214929641
"chr036840.1_26724140",0.0526082016588016,0.0354547732705422,0.875939811394877,0.237748414143418,0.719838197284037,0.792031514754121
"chr036840.1_26724217",0.600989391785137,0.444373036497965,0.0170654002887882,0.876862677419479,0.386028604176275,0.655403490622974
"chr036840.1_26724306",0.60486715193448,0.634550033422073,0.81130470541042,0.446829692973139,0.66969895440251,0.808085277094768
"chr036840.1_30484055",0.509797396883265,0.0986625373868489,0.17260192897262,0.538141717651539,0.916253848787981,0.107791214496116
"chr036840.1_30484102",0.851346539844321,0.0203754749644476,0.864928429355222,0.979793219877774,0.803794887008807,0.714714068929897
"chr036840.1_30484148",0.00134876394495717,0.0231927375677501,0.650355026957404,0.979226750004716,0.460107173785343,0.738414047030988
"chr036840.1_30484198",0.952287535453858,0.393375496801274,0.401479440449898,0.710741131174998,0.81362196560757,0.687627891125785
"chr036840.1_30484205",0.732042744028789,0.305081222993651,0.485770450319832,0.927015287958745,0.389620414023733,0.88300738202702
"chr036840.1_30484213",0.942583462965283,0.0669604399444799,0.875811449185928,0.897675757709587,0.707510568135979,0.695646788146204
"chr036840.1_30484225",0.779019982174676,0.0670963166619477,0.981389798728097,0.707914269436744,0.373062717750431,0.632926123781472
"chr036840.1_32123159",0.323527189955564,0.000427573444563724,0.0996995313213877,0.400957448330103,0.304327041388582,0.274861830321892
"chr036840.1_32123187",0.585703492231351,0.000470619837170954,0.704685068661166,0.974508668979635,0.538631781958113,0.469366149828436
"chr036840.1_32123205",0.624699094414844,0.417214204617659,0.713380352457567,0.789827356113875,0.824507942562063,0.107842364569301
"chr036840.1_32123232",0.142421552019815,0.0169913407970134,0.279564750755059,0.797858971973288,0.908543195195272,0.779850687743961
"chr036840.1_32123250",0.757177398913473,0.000407877320920825,0.747447438658077,0.981219683886864,0.311672616007667,0.342174127142994
"chr036840.1_32123304",0.449391292129871,2.16937011676401e-12,0.853651382251564,0.220019324274477,0.0129893812529109,0.167265758637173
"chr036840.1_32123322",0.83051655878452,3.72220750494159e-05,0.559182708496776,0.0590795701391369,0.167742004940449,0.500211942150521
"chr036840.1_32123358",0.607317987894113,0.182834464330652,0.538773148532223,0.63767553701544,0.0918483272588547,0.0225502354327278
"chr036840.1_32123366",0.357913327299687,0.859047620841754,0.945005688961639,0.440478124008259,0.987599831759225,0.808501583614087
"chr036840.1_32247201",0.0300132381881968,0.566140811736023,0.697532778132974,0.445206560517915,0.486918624797113,0.437747737421235
"chr036840.1_32247216",0.0198965075903308,0.00149415470701762,0.604891063218089,0.249772053174972,0.409877277490727,0.55134451874905
"chr036840.1_32247255",0.0820065173090659,0.458308501425744,0.366031735097696,0.776775995373044,0.124193954333785,0.484565413265991
"chr036840.1_32247265",0.0493906413592788,0.870987531869947,0.0255889343522864,0.906802363704202,0.195114537145011,0.104292579904572
"chr036840.1_32247317",0.593309971654649,0.681614387402867,0.10485532064359,0.293540216752782,0.0213251599507734,0.930393200302632
"chr036840.1_32247322",0.310300203871296,0.944976970265617,0.154077283550444,0.898022602394862,0.26367072383164,0.897136103674311
"chr036840.1_32247328",0.418042464241604,0.452736572118347,0.101394359078235,0.196333784939504,0.0828770038475179,0.828177673326196
"chr036840.1_32247416",0.906914800657205,0.790070018408837,0.0103122468815024,0.428030142745581,0.470857286861549,0.284532699224793
"chr036840.1_32247435",0.000357521419892626,0.904735707297916,0.0350441563659206,0.52221681896413,0.0299302167012868,0.0476406839352263
"chr036840.1_32247440",0.00222081840719744,0.352725517902819,0.226709512996713,0.433544819218436,0.602924447600355,0.308233122866373
"chr036840.1_32247498",0.7337671404893,0.140844319697169,0.535687954995709,0.968907418342611,0.595652669774533,0.854088857192829
"chr036840.1_32247507",0.841685081750168,0.0857265533969482,0.336015184535562,0.609667809199727,0.628583947354081,0.894776861004606
"chr036840.1_32247541",0.0440778584615421,0.0885028399349183,0.936070472742502,0.736529799091852,0.48692153107307,0.666881636002631
"chr036840.1_32247555",0.254889267525263,0.00540377763971302,0.752553581417545,0.282875054256924,0.532720396786971,0.142905685667957
"chr036840.1_32247564",0.160574231949334,0.0128318370766107,0.106059078078963,0.0956489046312319,0.354362756076949,0.195320878558678
"chr036840.1_32247573",0.721065698194763,0.00182034840227738,0.00874534925044937,0.000245003748095258,0.955038605245373,0.0352040798551232
"chr036840.1_32247595",0.192655241813109,0.234023332898106,0.864538466830544,0.148759473497696,0.92510445006961,0.574480470226878
"chr036840.1_32247621",0.351716230643123,0.163921751784022,0.271830145033127,0.349547371690919,0.253623397469541,0.0227611227878848
"chr036841.1_3616105",0.561244424814092,0.331660351851338,0.939419492434484,0.913833572096369,0.853560313213365,0.373312073714005
"chr036841.1_3616109",0.860162799182743,0.71324779393184,0.592784886509419,0.992141584481715,0.504297855324911,0.0648312223876905
"chr036841.1_3616129",0.882237423384464,0.34657847564039,0.901107725357339,0.803498241362921,0.876022329065225,0.79442931166276
"chr036841.1_3616149",0.938746552753346,0.0242830216324687,0.535602812003492,0.515052556564859,0.682353151983437,0.668079609522067
"chr036841.1_3616161",0.269514092062824,0.0265614936839038,0.307753632177417,0.97294129363584,0.0878969555018269,0.331940413552417
"chr036841.1_3616170",0.0578509919923516,0.110151447195854,0.782631159288698,0.382287471462254,0.354688377959959,0.0802792485191832
"chr036841.1_3616186",0.125500402434626,0.471103681019846,0.720336310346031,0.929924709173282,0.957094247731468,0.776456545970223
"chr036841.1_3616213",0.31919500586416,1.07017102801824e-06,0.893566808162618,0.14358186034388,0.933005398102161,0.752278291036154
"chr036841.1_3616216",0.00151630128443503,0.172944008044689,0.896553007759056,0.50645915739144,0.560782608384895,0.125049028488537
"chr036841.1_3616224",0.603282809496283,0.141018659014811,0.976880116399462,0.990154349310133,0.816610894511048,0.561006082153939
"chr036841.1_3616310",0.439530236837389,0.000464596097273574,0.820475773610435,0.000112366113895208,0.824115316924243,0.623031094702605
"chr036841.1_12406703",1.99195136025602e-05,0.314819564769486,0.525999151626322,0.153767932182255,0.749259020934558,0.729567665466031
"chr036841.1_12406704",0.260116646283807,0.7175862041377,0.379312950497245,0.710458050510456,0.843149766806351,0.734495794807716
"chr036841.1_12406728",2.35376667314673e-06,0.0465550992411552,0.832705936312897,0.418116180797793,0.835549379489306,0.794754486528928
"chr036841.1_12406729",0.0757446423996864,0.360176737788803,0.404293219286071,0.733781310454449,0.954159119269261,0.385755296901702
"chr036841.1_12406734",3.85443990366309e-05,0.139819884047535,0.297165781236729,0.394388418564882,0.989105700344956,0.984279529104099
"chr036841.1_12406735",0.00951693036769871,0.867854984689223,0.708835550835561,0.648199237931837,0.822710855816054,0.62481812759719
"chr036841.1_12406744",5.30584000320066e-05,3.37390978437839e-08,0.782722557369548,0.200939701744353,0.443910986297731,0.965694891144633
"chr036841.1_12406745",2.01498892144882e-07,0.0502962751617932,0.424797675268369,0.955142138622637,0.0136193657963059,0.268230588662663
"chr036841.1_12406752",2.5660006750099e-10,0.0070746247450483,0.840435933884675,0.423944732067765,0.647037398237158,0.605453311218581
"chr036841.1_12406753",9.78984608806819e-10,0.0803677817896484,0.584551575912966,0.598910791274446,0.47058020801351,0.779199043172878
"chr036841.1_12406754",1.22452920905558e-06,0.204550875855602,0.898629459693322,0.372613976865912,0.474012024281312,0.963631485724249
"chr036841.1_12406755",1.62342770733298e-08,0.125812262775768,0.905017488329841,0.217133451882512,0.680477364188374,0.99888846547091
"chr036841.1_12406784",3.87977623961535e-06,0.0140657747720133,0.695262866726553,0.245319359474265,0.891535506257347,0.975037426860213
"chr036841.1_12406785",8.73910887812258e-05,0.0782031437357761,0.678349996615655,0.910491105255408,0.772737132696277,0.913812910951459
"chr036841.1_12406797",0.0236079889720561,0.0296153758277228,0.739231229745297,0.698901688590417,0.399207908153171,0.732442358663282
"chr036841.1_12406798",0.00172906271911145,0.30559490868542,0.934690230353741,0.821341638818587,0.843198213792324,0.890101633569241
"chr036841.1_12406803",1.0767115210285e-06,0.00887453592124902,0.584406776083747,0.0688596000459424,0.855183559531224,0.954030986497114
"chr036841.1_12406804",0.00176041939911482,0.00394853923293552,0.446578995004412,0.613768958767297,0.526622777195969,0.771118671319849
"chr036841.1_12406846",0.407384387032048,0.220503771023328,0.781143493721041,0.951431023610423,0.988174516516327,0.820973370772116
"chr036841.1_12406847",0.745389156810498,0.812827019856765,0.404148973264833,0.243556048543322,0.897700442309565,0.667338764651498
"chr036841.1_15997538",0.00159201884490494,0.0397627382475239,0.327763771730024,0.255543447164568,0.541886918587344,0.271277826186772
"chr036841.1_15997559",0.0611573699015533,0.309691356487562,0.429665275228308,0.238872356439307,0.729877775906571,0.857574489999805
"chr036841.1_15997613",0.902387645025788,0.000584362399502166,0.579525966544035,0.334487471645486,0.846257758804483,0.160652126246291
"chr036841.1_15997748",0.637586390722705,0.850318211047766,0.938451281107805,0.920392947011808,0.973838165667077,0.242383688553976
"chr036841.1_15997774",0.119960675853879,1.46270484805191e-05,0.537960384984394,0.993730061699343,0.985459803676182,0.35580358040387
"chr036841.1_15997775",0.0848834307332012,4.10460350489927e-09,0.712652023425969,0.929901708713205,0.939082421053476,0.483699540904461
"chr036841.1_15997782",0.920113121626163,0.0137390042490748,0.963455630213419,0.679591352757236,0.371836783592601,0.534236573601509
"chr036841.1_15997824",0.000619785813612236,2.36226989558786e-24,0.0377308688979099,0.180296946350825,0.537171197737258,0.532038268367327
"chr036841.1_15997853",0.0268638697295001,4.24860537557464e-05,0.616728355382514,0.922921409006445,0.0994410999861499,0.810207044066846
"chr036841.1_15997896",1.80010308562152e-05,3.86133628769109e-05,0.725812035686514,0.427762818674095,0.022584642355246,0.397034861194876
"chr036841.1_15997945",0.1713646694967,7.15696121603284e-05,0.435104200512646,0.692580419141413,0.935844707089042,0.41078020582748
"chr036841.1_15997946",0.482925069175787,9.49767144207347e-05,0.225379930417579,0.979778636450037,0.883286244110844,0.67525185583811
"chr036841.1_15997993",0.00247802624825795,0.00969660106132719,0.471781591292856,0.672781763945421,0.1794209552941,0.915134872872638
"chr036841.1_15997994",0.0157123001493406,0.0130551483141975,0.402607327221021,0.00245608489626059,0.291113072887078,0.00276107241658414
"chr036841.1_15998007",0.495787241681235,0.217106422757509,0.972353973591549,0.750139782026209,0.780340063239071,0.15786694188358
"chr036841.1_15998008",0.555436392529196,0.630183489397193,0.968218063450114,0.776151039974398,0.637961207305614,0.0824698082884226
"chr036841.1_15998022",0.0542206698485712,0.00918918906380448,0.00167004468235321,0.202672043143748,0.196908115541888,0.0847602912290107
"chr036841.1_15998023",0.0818233611643731,0.162804213227793,0.585211954388683,0.0181659090598416,0.945371566153997,0.00103879351407155
"chr036841.1_15998024",0.443308551041776,0.0130090663250587,0.0197166310851508,0.621306195058033,0.803861240341589,0.68467714388788
"chr036841.1_15998025",0.485261231614216,0.224244807311215,0.116524305592739,0.558343859990547,0.378749599188787,0.185899929085728
"chr036841.1_15998083",0.0894622306581104,0.224339716832588,0.0273926005088339,0.874570914496854,0.0884619961762684,0.438848731625854
"chr036841.1_15998084",0.692385274624718,0.0331857505313696,0.877584694276801,0.465660262037488,0.594028827587415,0.522615056501895
"chr036841.1_15998087",0.467075218240931,0.0708237477070984,0.865473660845128,0.503540602242445,0.557482856881092,0.923359937573119
"chr036841.1_15998088",0.182771229900982,0.0886466388102472,0.713919768708282,0.127952651913486,0.448695950849972,0.990204972109775
"chr036841.1_15998113",0.000551781625578806,0.00292374291048025,0.279212905641637,0.248789411016433,0.0478890608625072,0.376631318166176
"chr036841.1_15998114",0.00899970089083445,0.0460953363750987,0.703393154526027,0.527583035281901,0.528819430859772,0.374359009167983
"chr036841.1_15998146",0.654561274947008,0.030603410709091,0.591915722450082,0.685674899663288,0.952936190903441,0.297629974130395
"chr036841.1_15998147",0.592456674454897,0.276128350120689,0.952520691030149,0.986297303877655,0.904147619137796,0.517654918894792
"chr036841.1_16826128",0.670608530291098,0.0216075254534458,0.542467497974472,0.0315706512029267,0.862576626894951,0.24632970289075
"chr036841.1_16826129",0.534015487825729,0.573694101736922,0.491331947195243,0.779654902446969,0.365508154160084,0.365681358105168
"chr036841.1_16826132",0.0721899763481188,0.865671759314977,0.714447309120629,0.219856100699918,0.00473155969959239,0.205654017721576
"chr036841.1_16826133",0.762078825040921,0.279033511952399,0.284062991930935,0.941631859533323,0.702579648979269,0.430360886354992
"chr036841.1_16826179",0.983233812987605,0.86810287157344,0.799692753120618,0.502977458978885,0.918315180730204,0.735049307692052
"chr036841.1_16826180",0.400908034640733,0.0021855871872217,0.444586828765452,0.627551880328153,0.0429036078360654,0.780429579086496
"chr036841.1_16826181",0.682781346015326,0.569822713028288,0.564783868433402,0.80268483037462,0.898835754681304,0.76937545013886
"chr036841.1_16826182",0.78088004630753,0.696800081986508,0.734731203815968,0.0136029332442811,0.211242816218475,0.0303291848901937
"chr036841.1_16826184",0.840929317029127,0.794773912580526,0.687045684412965,0.21853886334148,0.642469990256181,0.649450548120486
"chr036841.1_16826185",0.51449228972418,0.0088523967901476,0.785767866663128,0.286072578071498,0.219381459356214,0.848448792299249
"chr036841.1_16826187",0.562616657726499,0.182952376023077,0.92371427702901,0.0187716089911891,0.183375233459386,0.186105473420155
"chr036841.1_16826188",0.591839774647066,0.995854436172019,0.765808394220212,0.821506757987761,0.834601202135638,0.901788941964522
"chr036841.1_16826196",0.512867998234287,0.636282752537456,0.52669291800868,0.951674536773069,0.586353609041927,0.390148768611378
"chr036841.1_16826197",0.0211104462131826,0.0700743735663268,0.124812436988105,0.710029342366149,0.495208865672974,0.0539432117994128
"chr036841.1_16826203",0.947007291919851,0.702958228929674,0.133919896676449,0.795807147885902,0.110482743958678,0.540923207233119
"chr036841.1_16826204",0.508589433993803,0.0428414996876142,0.949405439523746,0.721187995073823,0.0657364309053328,0.493076605523779
"chr036841.1_16826233",0.715020074960234,0.700429492426247,0.591740368583402,0.0521179993871485,0.663710018581914,0.792236212484942
"chr036841.1_16826234",0.380341747636302,0.24370803110392,0.42751239157006,0.220984037052323,0.00582633654967331,0.733441207472012
"chr036841.1_16826258",0.865172828255195,0.330077609122126,0.804274258462864,0.898521328725464,0.943163886757078,0.564494819729122
"chr036841.1_16826259",0.330953839453068,0.0177016959024722,0.167618329035278,0.637927365960944,0.381605959170744,0.393005041061633
"chr036841.1_16826265",0.593704547058533,0.614495926123013,0.166100690426189,0.920756251526575,0.874349012321577,0.706098973388821
"chr036841.1_16826266",0.788102005910903,0.0574107698839183,0.699369972329364,0.853939465214703,0.000383072504737617,0.571668458477329
"chr036841.1_16826271",0.198198055702652,0.0320028241757177,0.611255898869074,0.791179769038374,0.729000565430619,0.381485038596935
"chr036841.1_16826272",0.983931225839983,0.0318814792412664,0.706947606333451,0.303124945335016,0.0847447889961214,0.0407088806837653
"chr036841.1_16826304",0.949295628988753,0.83063741945737,0.814563547956541,0.82247418400315,0.631418766354447,0.592707758306354
"chr036841.1_16826305",0.720874219164648,0.578952553034184,0.0505221435859512,0.00544900090612854,0.114289394701289,0.282190233586228
"chr036841.1_16826325",0.484212657799461,0.490447564605589,0.852391919818483,0.615699775393717,0.681855495749559,0.292156145879788
"chr036841.1_16826326",0.000333744875042375,0.0820090649948556,0.993171763278453,0.810532934915977,0.0196139272741902,0.527531184141066
"chr036842.1_111048",0.421433668822945,0.745975857298343,0.78333306375145,0.448228082117845,0.239346150302302,0.504538136779812
"chr036842.1_111074",0.945440320219682,0.0922755389070889,0.141076199464088,0.117963498531315,0.370705000003591,0.725441742325064
"chr036842.1_111118",0.75341085854119,0.712443767779808,0.483741370525871,0.860546270638453,0.591859449019406,0.927844430081493
"chr036842.1_111167",0.341799020145365,0.156720865164173,0.388570212122156,0.0239642276829569,0.0982970516103364,0.946470448075935
"chr036842.1_111169",0.231667419252844,0.151938031835414,0.0961767223013752,0.554995641556346,0.0373189952059834,0.739310694967311
"chr036842.1_111175",0.916256091557049,0.270310728000288,0.201193671142823,0.179970229300137,0.389048812566668,0.78426988798406
"chr036842.1_111196",0.0609157398304131,0.0651944918130189,0.729298385405118,0.204527992693068,0.80940135534019,0.489962906749489
"chr036842.1_111203",0.623421232221598,0.021645852529426,0.651135049768424,0.156925058156339,0.582088390083381,0.0879754029480584
"chr036842.1_111229",0.211962929702696,0.345257514274611,0.248352332430607,0.00194968226891171,0.516751239970612,0.983922528972768
"chr036842.1_111235",0.440048921609811,0.0400853715851328,0.983552371215283,0.090147216863428,0.215627858852754,0.429477658487815
"chr036842.1_111272",0.161797732633876,0.650444749152297,0.218178898968613,0.614464314576746,0.616443762004951,0.561154980183764
"chr036842.1_1043310",0.426446436804905,0.662376715369984,0.418456167108238,0.840099365331399,0.746971104646478,0.876449796383434
"chr036842.1_1043345",0.00189796536585571,1.31459769430132e-05,0.188508282895045,0.000403885839210855,0.286698264821635,0.742389446459947
"chr036842.1_1043350",0.571992008072118,0.419633596272079,0.768200767283332,0.993356447709551,0.715077597877457,0.891445399789613
"chr036842.1_1043362",0.453494334225982,0.293171370150405,0.718348467307629,0.701098679175908,0.676853361354924,0.426340988621548
"chr036842.1_1043385",0.581078354076106,0.0795989977428105,0.158109770584395,0.425358883838089,0.864768049974259,0.607745401549603
"chr036842.1_1043418",0.821897848409542,0.0224143212737176,0.489094525281768,0.484123407373209,0.388231846731388,0.152863915890518
"chr036842.1_1043428",0.204536142980407,0.00948632075036709,0.766339812507759,0.968790692747312,0.724519110988442,0.55805190453855
"chr036842.1_1043513",0.614535240220633,0.0636254622136131,0.677767778874906,0.0412106679394278,0.000783332773221658,0.236025997129283
"chr036842.1_1640795",0.594869688855246,0.103127842769195,0.710491086807559,0.0613504864913255,0.316584008737112,0.112692755894564
"chr036842.1_1640861",0.416004590026902,0.000360101750309836,0.15093494670675,0.41194827144296,0.240761642339063,0.415487327306265
"chr036842.1_1640903",0.892397438547526,0.112636269909803,0.601937216615612,0.842751952659213,0.565679641419473,0.902605005510138
"chr036842.1_1640938",0.964627122829602,0.177711918560016,0.104441372759778,0.193375883086376,0.0358741486823816,0.268470653617268
"chr036842.1_1640998",0.884039880531907,0.315060176484838,0.3707796857494,0.98211554267154,0.809513744170369,0.480537166713971
"chr036842.1_4406741",0.496623314382583,0.869804482595287,0.413959989797242,0.410077880250767,0.96880768099414,0.0636972351448904
"chr036842.1_4406745",0.165037567844614,0.00163083017418806,0.776715780690845,9.94629710031356e-05,0.466120756201339,0.0685134959516017
"chr036842.1_4406789",0.965473561962288,0.889309586075597,0.171950008669766,0.147271233831364,0.736408759901258,0.501229561270839
"chr036842.1_4406797",0.957861115935585,0.00138963046053337,0.265876145224806,0.020707777170216,0.166766216107296,0.0268101446187405
"chr036842.1_4406819",0.71376296737765,0.462096802892917,0.651175314924022,0.450726588598899,0.408875865441815,0.0617692289987865
"chr036842.1_4406917",0.316974645543242,4.02507456345511e-06,0.0675295215932133,0.0646261848370816,0.284800801246924,0.572265066116101
"chr036842.1_5290223",0.940193531878204,0.319412172823863,0.982818469955673,0.782770386816761,0.94503455724031,0.78734528231513
"chr036842.1_5290226",0.461036257727485,0.0550142258146238,0.434047521551937,0.916168245515967,0.888526698756535,0.194750886170292
"chr036842.1_5290241",0.0412175621755525,0.500851323493541,0.848856636254573,0.383514107132734,0.837684534007254,0.800991130975461
"chr036842.1_5290247",0.444721900202377,0.553584478921266,0.35803208705713,0.712634553948651,0.256525670957,0.751920470405387
"chr036842.1_5290249",0.0180173289556246,0.307732441680716,0.742335369530603,0.028611381177912,0.0230836603913448,0.605054879983692
"chr036842.1_5290312",0.912088749291725,1.98822212181599e-06,0.591690571416827,0.0398829533883599,0.523665043618241,0.256685993486459
"chr036842.1_5290333",0.908913258167979,0.134099229605858,0.872542325262827,0.585505224780918,0.699553871931777,0.792348675356253
"chr036842.1_5290353",0.32272002132314,0.29397779898099,0.611273157437101,0.358327032916853,0.10193489653716,0.996305877607786
"chr036842.1_5290362",0.117163221881516,0.89814867242126,0.117387572634716,0.0912371324380935,0.490275951152037,0.359962911830466
"chr036842.1_5290370",0.268187146784301,0.605904127622579,0.463294828310643,0.628770665146705,0.379131773997563,0.996734598125235
"chr036842.1_5290381",0.00259546543254255,0.707497154599415,0.115076142899445,0.000312495848396833,0.325909977354996,0.332633450706749
"chr036842.1_5290388",0.489984823956751,0.733677230756699,0.364715143701539,0.59556634342989,0.849948187238323,0.550665650050173
"chr036842.1_5290416",0.82249007098612,4.93838636932939e-07,0.806864220611545,0.077852110077383,0.193112015836706,0.000530175442574467
"chr036842.1_5290429",0.874284773882898,0.454110971947095,0.666321215262154,0.754523711861475,0.629224856108149,0.937980996967003
"chr036842.1_7568422",0.71027051065908,0.327587522895613,0.862746522549063,0.758621366716406,0.603513935109701,0.414973760703696
